,Correct_Univ_1(my.harvard),org_id_1,Correct_Univ_2(my.harvard),org_id_2,Tested_Univ(madris),institution_id,Best_Rating
1212,"('UNIVERSITYOFVIENNA', 100)",1000048757,"('UNIVERSITYOFSIENA', 91)",1000049184,UNIVERSITYOFVIENNA,3835,100
1189,"('HARVARDMEDICALSCHOOL', 100)",1000046764,"('HARVARDMEDICALSCHOOL', 100)",1000046764,HARVARDMEDICALSCHOOL,1178,100
1188,"('HARVARDLAWSCHOOL', 100)",1000046753,"('HARVARDSCHOOL', 90)",1000000061,HARVARDLAWSCHOOL,1177,100
1222,"('UNIVERSITYOFWYOMING', 100)",SF000001276,"('UNIVERSITYOFWYOMING', 100)",SF000001276,UNIVERSITYOFWYOMING,5417,100
1223,"('NORTHERNKENTUCKYUNIVERSITY', 100)",1000043552,"('EASTERNKENTUCKYUNIVERSITY', 86)",1000041536,NORTHERNKENTUCKYUNIVERSITY,5418,100
616,"('PITZERCOLLEGE', 100)",1000043859,"('PIERCECOLLEGE', 85)",1000000496,PITZERCOLLEGE,5127,100
1224,"('JUNIATACOLLEGE', 100)",1000042525,"('UNIONCOLLEGE', 77)",1000044909,JUNIATACOLLEGE,5419,100
614,"('GETTYSBURGCOLLEGE', 100)",1000041891,"('AUGSBURGCOLLEGE', 81)",1000040385,GETTYSBURGCOLLEGE,1081,100
613,"('GEORGIASTATEUNIVERSITY', 100)",1000041886,"('EMPORIASTATEUNIVERSITY', 91)",1000041626,GEORGIASTATEUNIVERSITY,1078,100
1226,"('GRANDVALLEYSTATEUNIVERSITY', 100)",1000041950,"('FTVALLEYSTATEUNIVERSITY', 86)",1000041818,GRANDVALLEYSTATEUNIVERSITY,5420,100
610,"('GEORGETOWNUNIVERSITY', 100)",1000041870,"('GEORGEMASONUNIVERSITY', 88)",1000041865,GEORGETOWNUNIVERSITY,1072,100
1228,"('UNIVERSITYOFTAMPERE', 100)",1000000154,"('UNIVERSITYOFTAMPA', 89)",1000045249,UNIVERSITYOFTAMPERE,4371,100
647,"('DOKUZEYLULUNIVERSITY', 100)",1000049792,"('ULMUNIVERSITY', 83)",1000049589,DOKUZEYLULUNIVERSITY,4810,100
1232,"('CLAREMONTMCKENNACOLLEGE', 100)",1000041008,"('KENYONCOLLEGE', 76)",1000042594,CLAREMONTMCKENNACOLLEGE,5421,100
1233,"('ILLINOISWESLEYANUNIVERSITY', 100)",1000042238,"('WESLEYANUNIV', 90)",1000045464,ILLINOISWESLEYANUNIVERSITY,5424,100
605,"('FURMANUNIVERSITY', 100)",1000041824,"('BURMANUNIVERSITY', 94)",1000045741,FURMANUNIVERSITY,1039,100
1184,"('HARVARDCOLLEGE', 100)",1000042053,"('BARNARDCOLLEGE', 86)",1000040449,HARVARDCOLLEGE,1171,100
1183,"('HARTWICKCOLLEGE', 100)",1000042050,"('EASTWICKCOLLEGE', 87)",1000041553,HARTWICKCOLLEGE,1170,100
1182,"('HAMPTONUNIVERSITY', 100)",1000042023,"('ASTONUNIVERSITY', 88)",1000049661,HAMPTONUNIVERSITY,1154,100
599,"('SALEMSTATEUNIVERSITY', 100)",1000044149,"('BALLSTATEUNIVERSITY', 87)",1000040428,SALEMSTATEUNIVERSITY,5411,100
1330,"('UNIVERSITYOFIOWA', 100)",1000045006,"('UNIVERSITYOFLIMA', 88)",1000047553,UNIVERSITYOFIOWA,3074,100
1336,"('UNIVERSITYOFKENTUCKY', 100)",1000045009,"('UNIVERSITYOFKENT', 89)",1000046184,UNIVERSITYOFKENTUCKY,3078,100
1460,"('UNIVERSITYOFVICTORIA', 100)",1000046138,"('UNIVERSITYOFHOUSTONVICTORIA', 85)",1000045229,UNIVERSITYOFVICTORIA,5539,100
696,"('BOWDOINCOLLEGE', 100)",1000040613,"('GORDONCOLLEGE', 81)",1000000723,BOWDOINCOLLEGE,290,100
1423,"('QUEENSCOLLEGE', 100)",1000039950,"('QUEENSCOLLEGE', 100)",1000039950,QUEENSCOLLEGE,2408,100
698,"('BRANDEISUNIVERSITY', 100)",1000040631,"('ANDREWSUNIVERSITY', 86)",1000040254,BRANDEISUNIVERSITY,297,100
478,"('OMANMEDICALCOLLEGE', 100)",1000049918,"('OSMANIAMEDICALCOLLEGE', 92)",1000047177,OMANMEDICALCOLLEGE,5549,100
699,"('BRIDGEWATERSTATECOLLEGE', 100)",1000040646,"('BRIDGEWATERCOLLEGE', 88)",1000040645,BRIDGEWATERSTATECOLLEGE,311,100
1432,"('SOUTHERNMETHODISTUNIVERSITY', 100)",SF000001339,"('SOUTHERNMETHODISTUNIVERSITY', 100)",SF000001339,SOUTHERNMETHODISTUNIVERSITY,2682,100
1433,"('BIRLAINSTITUTEOFTECHNOLOGY', 100)",1000048859,"('ASIANINSTITUTEOFTECHNOLOGY', 88)",1000046319,BIRLAINSTITUTEOFTECHNOLOGY,5523,100
474,"('BHARATHIDASANUNIVERSITY', 100)",1000049715,"('MSAUNIVERSITY', 83)",1000045953,BHARATHIDASANUNIVERSITY,5504,100
472,"('TUSKEGEEUNIVERSITY', 100)",1000044884,"('KEELEUNIVERSITY', 85)",1000046910,TUSKEGEEUNIVERSITY,4495,100
471,"('CAMPBELLUNIVERSITY', 100)",1000040790,"('CAPELLAUNIVERSITY', 91)",1000040799,CAMPBELLUNIVERSITY,5434,100
470,"('ASTANAMEDICALUNIVERSITY', 100)",1000049377,"('ASAHIKAWAMEDICALUNIVERSITY', 86)",1000048811,ASTANAMEDICALUNIVERSITY,5416,100
1435,"('SOUTHWESTERNUNIVERSITY', 100)",1000044461,"('SOUTHEASTERNUNIVERSITY', 95)",1000047362,SOUTHWESTERNUNIVERSITY,2701,100
468,"('UNIVERSITYOFBASEL', 100)",1000046166,"('ASE', 90)",1000038589,UNIVERSITYOFBASEL,5415,100
1436,"('SPELMANCOLLEGE', 100)",1000044488,"('STILLMANCOLLEGE', 83)",1000044606,SPELMANCOLLEGE,2706,100
1437,"('SPRINGFIELDCOLLEGE', 100)",1000044499,"('SPRINGFIELDCOLLEGEMA', 95)",1000044500,SPRINGFIELDCOLLEGE,2712,100
1438,"('STANSELMCOLLEGE', 100)",1000044505,"('STANSTEADCOLLEGE', 84)",1000039526,STANSELMCOLLEGE,2719,100
1439,"('SAINTJOHNSUNIVERSITY', 100)",1000044134,"('SAINTJOSEPHSUNIVERSITY', 90)",1000044135,SAINTJOHNSUNIVERSITY,2745,100
1442,"('STLAWRENCEUNIVERSITY', 100)",1000044546,"('LAWRENCEUNIVERSITY', 95)",1000042708,STLAWRENCEUNIVERSITY,2756,100
700,"('BRIGHAMYOUNGUNIVERSITY', 100)",1000040650,"('BEIHANGUNIVERSITY', 82)",1000049082,BRIGHAMYOUNGUNIVERSITY,312,100
701,"('PACIFICUNIVERSITY', 100)",1000043743,"('AZUSAPACIFICUNIVERSITY', 87)",1000040404,PACIFICUNIVERSITY,2270,100
1446,"('STMARYSCOLLEGE', 100)",1000039105,"('STMARYSCOLLEGECA', 93)",1000044559,STMARYSCOLLEGE,2767,100
1447,"('STMARYSCOLLEGE', 100)",1000039105,"('STMARYSCOLLEGECA', 93)",1000044559,STMARYSCOLLEGE,2769,100
1449,"('STOLAFCOLLEGE', 100)",1000044567,"('TAFTCOLLEGE', 83)",1000000638,STOLAFCOLLEGE,2780,100
454,"('WESTERNWASHINGTONUNIVERSITY', 100)",1000045502,"('EASTERNWASHINGTONUNIVERSITY', 96)",1000041548,WESTERNWASHINGTONUNIVERSITY,3993,100
1452,"('STANFORDUNIVERSITY', 100)",SF000001220,"('STANFORDUNIVERSITY', 100)",SF000001220,STANFORDUNIVERSITY,2797,100
452,"('USMILITARYACADEMY', 100)",SF000001576,"('USMILITARYACADEMY', 100)",SF000001576,USMILITARYACADEMY,3299,100
704,"('ROCKEFELLERUNIVERSITY', 100)",1000047271,"('LEEUNIVERSITY', 83)",1000042723,ROCKEFELLERUNIVERSITY,5078,100
449,"('USAIRFORCEACADEMY', 100)",1000006476,"('USAIRFORCE', 90)",SF000001573,USAIRFORCEACADEMY,3295,100
1456,"('DREWUNIVERSITY', 100)",1000041489,"('ANDREWSUNIVERSITY', 90)",1000040254,DREWUNIVERSITY,5047,100
1459,"('SAINTJOHNFISHERCOLLEGE', 100)",1000044131,"('FISHERCOLLEGE', 90)",1000000417,SAINTJOHNFISHERCOLLEGE,5517,100
1421,"('QUEENSUNIVERSITY', 100)",1000045996,"('QUEENSUNIVERSITYCHARLOTTE', 90)",1000043933,QUEENSUNIVERSITY,2406,100
1415,"('PROVIDENCECOLLEGE', 100)",1000043919,"('PROVIDENCE', 90)",1000005809,PROVIDENCECOLLEGE,2389,100
669,"('BAYLORCOLLEGEOFMEDICINE', 100)",SF000001755,"('BAYLORCOLLEGEOFMEDICINE', 100)",SF000001755,BAYLORCOLLEGEOFMEDICINE,204,100
1413,"('PORTLANDSTATEUNIVERSITY', 100)",1000043881,"('MORGANSTATEUNIVERSITY', 86)",1000043252,PORTLANDSTATEUNIVERSITY,2376,100
1339,"('UNIVERSITYOFLOUISVILLE', 100)",SF000001403,"('UNIVERSITYOFLOUISVILLE', 100)",SF000001403,UNIVERSITYOFLOUISVILLE,3081,100
670,"('BAYLORUNIVERSITY', 100)",1000040475,"('TAYLORSUNIVERSITY', 91)",1000046062,BAYLORUNIVERSITY,205,100
530,"('UNIVERSITYOFIBADAN', 100)",1000047637,"('UNIVERSITYOFIDAHO', 86)",1000045230,UNIVERSITYOFIBADAN,3585,100
528,"('UNIVERSITYOFHONGKONG', 100)",1000046181,"('CITYUNIVERSITYOFHONGKONG', 91)",1000045768,UNIVERSITYOFHONGKONG,3581,100
1353,"('UNIVERSITYOFMARYLAND', 100)",1000045089,"('UNIVERSITYOFMARYLANDMANNHEIMCAMPUS', 90)",1000047658,UNIVERSITYOFMARYLAND,3090,100
526,"('UNIVERSITYOFHAMBURG', 100)",1000049084,"('UNIVERSITYOFSALZBURG', 87)",1000000214,UNIVERSITYOFHAMBURG,3575,100
523,"('UNIVERSITYOFGUADALAJARA', 100)",1000047681,"('UNIVERSITYOFCALABAR', 81)",1000049021,UNIVERSITYOFGUADALAJARA,3568,100
1147,"('APPALACHIANSTATEUNIVERSITY', 100)",1000040274,"('TEDUNIVERSITY', 83)",1000046064,APPALACHIANSTATEUNIVERSITY,5512,100
1145,"('BOISESTATEUNIVERSITY', 100)",1000040595,"('BOWIESTATEUNIVERSITY', 95)",1000040614,BOISESTATEUNIVERSITY,5510,100
517,"('UNIVERSITYOFGENOA', 100)",1000049209,"('UNIVERSITYOFGENEVA', 91)",1000047628,UNIVERSITYOFGENOA,3556,100
516,"('UNIVERSITYOFGENEVA', 100)",1000047628,"('UNIVERSITYOFGENOA', 91)",1000049209,UNIVERSITYOFGENEVA,3555,100
1365,"('MUHIMBILIUNIVERSITY', 100)",1000049092,"('MIAMIUNIVERSITY', 82)",1000043091,MUHIMBILIUNIVERSITY,4982,100
514,"('UNIVERSITYOFFRIBOURG', 100)",1000047627,"('UNIVERSITYOFFREIBURG', 95)",1000047626,UNIVERSITYOFFRIBOURG,3552,100
1143,"('CURRYCOLLEGE', 100)",1000041320,"('MACMURRAYCOLLEGE', 86)",1000042877,CURRYCOLLEGE,5464,100
1369,"('UNIVERSITYOFMIAMI', 100)",1000045035,"('UNIVERSITYOFMILAN', 88)",1000049205,UNIVERSITYOFMIAMI,3098,100
1139,"('CLEMSONUNIVERSITY', 100)",1000041030,"('CLARKSONUNIVERSITY', 86)",1000041020,CLEMSONUNIVERSITY,5452,100
1137,"('KINGSAUDUNIVERSITY', 100)",SF000001171,"('KINGSAUDUNIVERSITY', 100)",SF000001171,KINGSAUDUNIVERSITY,5433,100
505,"('UNIVERSITYOFCOPENHAGEN', 100)",1000047621,"('UNIVERSITYOFOREGON', 80)",1000045094,UNIVERSITYOFCOPENHAGEN,3524,100
1379,"('YONSEIUNIVERSITY', 100)",1000046243,"('HOSEIUNIVERSITY', 90)",1000045849,YONSEIUNIVERSITY,4088,100
1394,"('KUWAITUNIVERSITY', 100)",1000048788,"('KAISTUNIVERSITY', 90)",1000045886,KUWAITUNIVERSITY,4114,100
1395,"('CHINAMEDICALUNIVERSITY', 100)",1000048847,"('JICHIMEDICALUNIVERSITY', 91)",1000049098,CHINAMEDICALUNIVERSITY,4117,100
500,"('UNIVERSITYOFCOLOMBO', 100)",1000049196,"('UNIVERSITYOFOSLO', 86)",1000046125,UNIVERSITYOFCOLOMBO,3519,100
499,"('WEIZMANNINSTITUTEOFSCIENCE', 100)",1000049368,"('INDIANINSTITUTEOFSCIENCE', 84)",1000046809,WEIZMANNINSTITUTEOFSCIENCE,5256,100
688,"('BENNINGTONCOLLEGE', 100)",1000040510,"('NEWINGTONCOLLEGE', 85)",1000036915,BENNINGTONCOLLEGE,232,100
692,"('BIRMINGHAMSOUTHERNCOLLEGE', 100)",1000040554,"('LUTHERCOLLEGE', 83)",1000042863,BIRMINGHAMSOUTHERNCOLLEGE,252,100
1126,"('CARNEGIEMELLONUNIVERSITY', 100)",1000040823,"('ELONUNIVERSITY', 84)",1000041612,CARNEGIEMELLONUNIVERSITY,394,100
1406,"('AUSTRALIANCATHOLICUNIVERSITY', 100)",1000046333,"('AUSTRALIANNATIONALUNIVERSITY', 86)",1000045711,AUSTRALIANCATHOLICUNIVERSITY,5505,100
1408,"('PENNSYLVANIASTATEUNIVERSITY', 100)",1000043804,"('PENNSYLVANIASTATEUNIVERSITY', 100)",1000043804,PENNSYLVANIASTATEUNIVERSITY,2336,100
1412,"('PONCESCHOOLOFMEDICINE', 100)",1000047220,"('UCONNSCHOOLOFMEDICINE', 86)",1000048909,PONCESCHOOLOFMEDICINE,2370,100
264,"('ADELPHIUNIVERSITY', 100)",1000040130,"('PHILADELPHIAUNIVERSITY', 87)",1000043822,ADELPHIUNIVERSITY,26,100
1193,"('HAVERFORDCOLLEGE', 100)",1000042063,"('HENRYFORDCOLLEGE', 88)",1000042102,HAVERFORDCOLLEGE,1186,100
159,"('SICHUANUNIVERSITY', 100)",1000047345,"('HUNANUNIVERSITY', 88)",1000049542,SICHUANUNIVERSITY,2619,100
134,"('UNIVERSITYOFCHICAGO', 100)",SF000001048,"('UNIVERSITYOFDSCHANG', 84)",1000049892,UNIVERSITYOFCHICAGO,3032,100
2070,"('TRENTONSTATECOLLEGE', 100)",1000047455,"('CASTLETONSTATECOLLEGE', 85)",1000040849,TRENTONSTATECOLLEGE,2955,100
2069,"('TOUGALOOCOLLEGE', 100)",1000044799,"('TOUGALOOCOLLEGEUPWARDBOUND', 90)",1000044800,TOUGALOOCOLLEGE,2948,100
1861,"('VRIJEUNIVERSITEITBRUSSEL', 100)",1000047743,"('RICEUNIVERSITY', 77)",1000044022,VRIJEUNIVERSITEITBRUSSEL,3908,100
145,"('UNIVERSITYOFFLORIDA', 100)",SF000001039,"('UNIVERSITYOFSOUTHFLORIDA', 88)",1000045148,UNIVERSITYOFFLORIDA,3053,100
144,"('UNIVERSITYOFDENVER', 100)",1000044982,"('UNIVERSITYOFBERNE', 86)",1000047608,UNIVERSITYOFDENVER,3049,100
1862,"('VRIJEUNIVERSITEITAMSTERDAM', 100)",1000047742,"('RICEUNIVERSITY', 77)",1000044022,VRIJEUNIVERSITEITAMSTERDAM,3909,100
1867,"('UNIVERSITYOFNOTREDAME', 100)",1000045242,"('EDA', 90)",1000008092,UNIVERSITYOFNOTREDAME,3158,100
939,"('KASTURBAMEDICALCOLLEGE', 100)",1000048946,"('TERNAMEDICALCOLLEGE', 83)",1000049922,KASTURBAMEDICALCOLLEGE,4610,100
795,"('UNIVERSITYOFSOUTHAFRICA', 100)",1000047696,"('UNIVERSITYOFSOUTHFLORIDA', 89)",1000045148,UNIVERSITYOFSOUTHAFRICA,3780,100
1876,"('UNIVERSITYOFTHESSALONIKI', 100)",1000047716,"('UNIVERSITYOFTHESSALY', 86)",1000047717,UNIVERSITYOFTHESSALONIKI,4143,100
2066,"('TEXASSOUTHERNUNIVERSITY', 100)",1000044740,"('TEXASLUTHERANUNIVERSITY', 91)",1000044737,TEXASSOUTHERNUNIVERSITY,2905,100
1879,"('UNIVERSITYOFTORONTO', 100)",SF000001089,"('UNIVERSITYOFTORONTO', 100)",SF000001089,UNIVERSITYOFTORONTO,3815,100
180,"('UNIVERSIDADDELOSANDES', 100)",1000046149,"('UNIVERSIDADDELOSANDESCHILE', 89)",1000049064,UNIVERSIDADDELOSANDES,5545,100
1880,"('UNIVERSITYOFWATERLOO', 100)",1000046216,"('UNIVERSITYOFTORONTO', 82)",SF000001089,UNIVERSITYOFWATERLOO,3841,100
797,"('UNIVERSITYOFSTRASBOURG', 100)",1000047699,"('UNIVERSITYOFSALZBURG', 86)",1000000214,UNIVERSITYOFSTRASBOURG,3786,100
800,"('UNIVERSITYOFTASMANIA', 100)",1000048977,"('UNIVERSITYOFTAMPA', 86)",1000045249,UNIVERSITYOFTASMANIA,3794,100
803,"('UNIVERSITYOFTHEEAST', 100)",1000047706,"('UNIVERSITYOFTHEARTS', 89)",1000045252,UNIVERSITYOFTHEEAST,3801,100
1905,"('UNIVERSIDADPANAMERICANA', 100)",1000048961,"('UNIVERSIDADPANAMERICANA', 100)",1000048961,UNIVERSIDADPANAMERICANA,5005,100
1911,"('CONCORDIAUNIVERSITY', 100)",1000045777,"('CONCORDIAUNIVERSITY', 100)",1000045777,CONCORDIAUNIVERSITY,682,100
2062,"('TENNESSEESTATEUNIVERSITY', 100)",1000044710,"('TENNESSEETECHUNIVERSITY', 89)",1000044712,TENNESSEESTATEUNIVERSITY,2892,100
927,"('GOSHENCOLLEGE', 100)",1000041931,"('GOUCHERCOLLEGE', 81)",1000041934,GOSHENCOLLEGE,1093,100
1916,"('CONTRACOSTACOLLEGE', 100)",1000000647,"('MIRACOSTACOLLEGE', 82)",1000047044,CONTRACOSTACOLLEGE,687,100
2061,"('TEMPLEUNIVERSITY', 100)",1000044705,"('TEMP', 90)",1000000024,TEMPLEUNIVERSITY,2891,100
116,"('UNIVERSITYOFARKANSAS', 100)",1000044949,"('UNIVERSITYOFARKANSASPCP', 93)",1000045223,UNIVERSITYOFARKANSAS,3006,100
1853,"('UNIVERSITYOFNEWMEXICO', 100)",SF000001153,"('UNIVERSITYOFESSEX', 79)",1000046179,UNIVERSITYOFNEWMEXICO,3138,100
151,"('UNIVERSITYOFHOUSTON', 100)",1000044999,"('UNIVERSITYOFOSLO', 86)",1000046125,UNIVERSITYOFHOUSTON,3063,100
2073,"('UNIVERSITYOFOREGON', 100)",1000045094,"('UNIVERSITYOFPORTO', 86)",1000000114,UNIVERSITYOFOREGON,3164,100
888,"('UNIVERSITYOFISFAHAN', 100)",1000047640,"('UNIVERSITYOFIBADAN', 86)",1000047637,UNIVERSITYOFISFAHAN,3590,100
879,"('UNIVERSIDADVERACRUZANA', 100)",1000048681,"('UNIVERSIDADAMERICANA', 81)",1000049370,UNIVERSIDADVERACRUZANA,3382,100
176,"('YORKUNIVERSITY', 100)",1000046245,"('NEWYORKUNIVERSITY', 90)",1000043482,YORKUNIVERSITY,4092,100
1813,"('UNIVERSITYOFPERADENIYA', 100)",1000047676,"('UNIVERSITYOFKELANIYA', 86)",1000047645,UNIVERSITYOFPERADENIYA,3719,100
174,"('YALEUNIVERSITY', 100)",1000045636,"('ALLENUNIVERSITY', 90)",1000040181,YALEUNIVERSITY,4066,100
25,"('UNIVERSITYOFCOLOGNE', 100)",1000047620,"('UNIVERSITYOFBOLOGNA', 89)",1000046170,UNIVERSITYOFCOLOGNE,5074,100
172,"('XAVIERUNIVERSITY', 100)",1000045633,"('STXAVIERUNIVERSITY', 94)",1000044576,XAVIERUNIVERSITY,4054,100
883,"('UNIVERSITELIBREDEBRUXELLES', 100)",1000000249,"('UNIVERSITEGRENOBLEALPES', 69)",1000049108,UNIVERSITELIBREDEBRUXELLES,3409,100
2083,"('UNIVERSITYOFPUERTORICO', 100)",1000000119,"('UNIVERSITYPUERTORICOSCHOOL', 83)",1000034738,UNIVERSITYOFPUERTORICO,3189,100
169,"('WILLIAMSCOLLEGE', 100)",1000045574,"('WILLIAMSONCOLLEGE', 94)",1000045577,WILLIAMSCOLLEGE,4028,100
1818,"('UNIVERSITYOFQUEENSLAND', 100)",1000046199,"('UNIVERSITYOFNEWENGLAND', 86)",1000045062,UNIVERSITYOFQUEENSLAND,3730,100
1820,"('UNIVERSITYOFREGENSBURG', 100)",1000046201,"('UNIVERSITYOFGOTHENBURG', 86)",SF000001397,UNIVERSITYOFREGENSBURG,3735,100
2082,"('UNIVERSITYOFPUERTORICO', 100)",1000000119,"('UNIVERSITYPUERTORICOSCHOOL', 83)",1000034738,UNIVERSITYOFPUERTORICO,3188,100
951,"('GOUCHERCOLLEGE', 100)",1000041934,"('GOSHENCOLLEGE', 81)",1000041931,GOUCHERCOLLEGE,1094,100
163,"('WICHITASTATEUNIVERSITY', 100)",1000045554,"('MICHIGANSTATEUNIVERSITY', 89)",1000043100,WICHITASTATEUNIVERSITY,4014,100
29,"('SAINTJOHNSCOLLEGE', 100)",1000038645,"('SAINTJOHNSCOLLEGE', 100)",1000038645,SAINTJOHNSCOLLEGE,5076,100
162,"('WHITTIERCOLLEGE', 100)",1000045552,"('PITZERCOLLEGE', 79)",1000043859,WHITTIERCOLLEGE,4012,100
161,"('WHEATONCOLLEGE', 100)",1000045541,"('WHEATONCOLLEGEMA', 93)",1000045542,WHEATONCOLLEGE,4007,100
160,"('WHEATONCOLLEGE', 100)",1000045541,"('WHEATONCOLLEGEMA', 93)",1000045542,WHEATONCOLLEGE,4006,100
2079,"('UNIVERSITYOFPUERTORICO', 100)",1000000119,"('UNIVERSITYPUERTORICOSCHOOL', 83)",1000034738,UNIVERSITYOFPUERTORICO,3186,100
831,"('BEIJINGUNIVERSITY', 100)",1000046360,"('BEIJINGWUZIUNIVERSITY', 89)",1000049636,BEIJINGUNIVERSITY,5319,100
157,"('SHOWAUNIVERSITY', 100)",1000048817,"('CHOWANUNIVERSITY', 90)",1000040971,SHOWAUNIVERSITY,2616,100
156,"('WESTMONTCOLLEGE', 100)",1000045511,"('ESTONCOLLEGE', 89)",1000046668,WESTMONTCOLLEGE,4004,100
1835,"('UNIVERSITYOFZAMBIA', 100)",1000047727,"('UNIVERSITYOFMIAMI', 86)",1000045035,UNIVERSITYOFZAMBIA,3854,100
114,"('UNIVERSITYOFARIZONA', 100)",SF000001703,"('UNIVERSITYOFARIZONA', 100)",SF000001703,UNIVERSITYOFARIZONA,3004,100
810,"('UNIVERSITYOFTIRANA', 100)",1000048835,"('UNIVERSITYOFTEHRAN', 89)",1000047705,UNIVERSITYOFTIRANA,3808,100
811,"('UNIVERSITYOFTOKYO', 100)",1000046213,"('UNIVERSITYOFUYO', 88)",1000000345,UNIVERSITYOFTOKYO,3809,100
1966,"('LAFAYETTECOLLEGE', 100)",1000042645,"('FETTESCOLLEGE', 83)",1000037557,LAFAYETTECOLLEGE,1559,100
1971,"('NEWYORKMEDICALCOLLEGE', 100)",1000047111,"('NRSMEDICALCOLLEGE', 84)",1000049267,NEWYORKMEDICALCOLLEGE,2077,100
47,"('DEPAULUNIVERSITY', 100)",SF000001707,"('DEPAULUNIVERSITY', 100)",SF000001707,DEPAULUNIVERSITY,5126,100
77,"('SMITHCOLLEGE', 100)",1000044339,"('PHILANDERSMITHCOLLEGE', 90)",1000043823,SMITHCOLLEGE,2645,100
76,"('SKIDMORECOLLEGE', 100)",1000044331,"('KILGORECOLLEGE', 83)",1000000927,SKIDMORECOLLEGE,2641,100
75,"('SIMONFRASERUNIVERSITY', 100)",1000046033,"('ASE', 90)",1000038589,SIMONFRASERUNIVERSITY,2630,100
1973,"('NEWYORKUNIVERSITY', 100)",1000043482,"('YORKUNIVERSITY', 90)",1000046245,NEWYORKUNIVERSITY,2089,100
2051,"('SUSQUEHANNAUNIVERSITY', 100)",1000044658,"('ANNAUNIVERSITY', 90)",1000046301,SUSQUEHANNAUNIVERSITY,2847,100
1975,"('NIAGARAUNIVERSITY', 100)",1000043489,"('AGRAUNIVERSITY', 90)",1000046265,NIAGARAUNIVERSITY,2098,100
72,"('SIMMONSCOLLEGE', 100)",1000044318,"('IONACOLLEGE', 80)",1000042318,SIMMONSCOLLEGE,2627,100
1981,"('NORTHEASTERNOHIOUNIVERSITIESCOLLEGEOFMEDICINE', 100)",1000047141,"('UPCOLLEGEOFMEDICINE', 80)",1000049095,NORTHEASTERNOHIOUNIVERSITIESCOLLEGEOFMEDICINE,2141,100
894,"('TEXASTECHUNIVERSITY', 100)",1000044749,"('TEXASTECHUNIVERSITYHS', 95)",1000030732,TEXASTECHUNIVERSITY,5243,100
1982,"('NORTHEASTERNUNIVERSITY', 100)",1000000104,"('NORTHWESTERNUNIVERSITY', 95)",1000043611,NORTHEASTERNUNIVERSITY,2144,100
2045,"('SANJOSESTATEUNIVERSITY', 100)",1000044186,"('BOISESTATEUNIVERSITY', 86)",1000040595,SANJOSESTATEUNIVERSITY,2550,100
895,"('TRUMANSTATEUNIVERSITY', 100)",1000047470,"('TRUMANSTATEUNIVERSITY', 100)",1000047470,TRUMANSTATEUNIVERSITY,5244,100
54,"('SETONHALLUNIVERSITY', 100)",1000044277,"('SETONHILLUNIVERSITY', 95)",1000044278,SETONHALLUNIVERSITY,2586,100
1983,"('NORTHERNARIZONAUNIVERSITY', 100)",1000043550,"('NORTHERNCARIBBEANUNIVERSITY', 85)",1000047150,NORTHERNARIZONAUNIVERSITY,2145,100
67,"('SIENACOLLEGE', 100)",1000044311,"('SIERRACOLLEGE', 88)",1000000617,SIENACOLLEGE,2620,100
905,"('TSINGHUAUNIVERSITY', 100)",1000048795,"('INHAUNIVERSITY', 88)",1000046819,TSINGHUAUNIVERSITY,5399,100
64,"('UNIVERSITYOFGREATFALLS', 100)",1000044990,"('UNIVERSITYOFGRAZ', 79)",1000042193,UNIVERSITYOFGREATFALLS,5200,100
63,"('CERRITOSCOLLEGE', 100)",1000000487,"('MERRITTCOLLEGE', 83)",1000000571,CERRITOSCOLLEGE,5199,100
2042,"('SANDIEGOSTATEUNIVERSITY', 100)",1000044172,"('SANGAMONSTATEUNIVERSITY', 87)",1000047314,SANDIEGOSTATEUNIVERSITY,2541,100
2030,"('ROOSEVELTUNIVERSITY', 100)",1000044086,"('DREXELUNIVERSITY', 80)",1000041490,ROOSEVELTUNIVERSITY,2475,100
61,"('UNIVERSITYCOLLEGELONDON', 100)",SF000001012,"('UNIVERSITYCOLLEGELONDON', 100)",SF000001012,UNIVERSITYCOLLEGELONDON,5189,100
1969,"('NEWMEXICOSTATEUNIVERSITY', 100)",1000043455,"('TEDUNIVERSITY', 83)",1000046064,NEWMEXICOSTATEUNIVERSITY,2068,100
83,"('ABIASTATEUNIVERSITY', 100)",1000048950,"('ALBANYSTATEUNIVERSITY', 90)",1000040159,ABIASTATEUNIVERSITY,5335,100
812,"('UNIVERSITYOFTOKYO', 100)",1000046213,"('UNIVERSITYOFUYO', 88)",1000000345,UNIVERSITYOFTOKYO,3810,100
84,"('TRINITYCOLLEGE', 100)",SF000001628,"('TRINITYCOLLEGEFL', 93)",1000044838,TRINITYCOLLEGE,2962,100
815,"('UNIVERSITYOFTUBINGEN', 100)",1000049116,"('UNIVERSITYOFGOTTINGEN', 88)",1000046718,UNIVERSITYOFTUBINGEN,3820,100
106,"('KINGSAUDUNIVERSITY', 100)",SF000001171,"('KINGSAUDUNIVERSITY', 100)",SF000001171,KINGSAUDUNIVERSITY,5518,100
105,"('WAGNERCOLLEGE', 100)",1000045387,"('RANGERCOLLEGE', 85)",1000043960,WAGNERCOLLEGE,5508,100
103,"('TULANEUNIVERSITY', 100)",1000044876,"('LANDERUNIVERSITY', 88)",1000042677,TULANEUNIVERSITY,2990,100
